Usuario,TimeStamp,Emocion,Confianza_en_prediccion
t1,2026-03-07 22:46:12.166,neutral,0.91
t1,2026-03-07 22:46:12.223,neutral,0.9
t1,2026-03-07 22:46:12.275,neutral,0.91
t1,2026-03-07 22:46:12.336,neutral,0.93
t1,2026-03-07 22:46:12.401,neutral,0.94
t1,2026-03-07 22:46:12.458,neutral,0.88
t1,2026-03-07 22:46:12.512,neutral,0.92
t1,2026-03-07 22:46:12.570,neutral,0.91
t1,2026-03-07 22:46:12.627,neutral,0.89
t1,2026-03-07 22:46:12.683,neutral,0.93
t1,2026-03-07 22:46:12.737,neutral,0.94
t1,2026-03-07 22:46:12.801,neutral,0.94
t1,2026-03-07 22:46:12.859,neutral,0.94
t1,2026-03-07 22:46:12.927,neutral,0.86
t1,2026-03-07 22:46:12.984,neutral,0.94
t1,2026-03-07 22:46:13.032,neutral,0.94
t1,2026-03-07 22:46:13.080,neutral,0.89
t1,2026-03-07 22:46:13.131,neutral,0.91
t1,2026-03-07 22:46:13.181,neutral,0.86
t1,2026-03-07 22:46:13.229,neutral,0.93
t1,2026-03-07 22:46:13.276,neutral,0.79
t1,2026-03-07 22:46:13.322,neutral,0.46
t1,2026-03-07 22:46:13.371,neutral,0.69
t1,2026-03-07 22:46:13.418,neutral,0.65
t1,2026-03-07 22:46:13.872,happy,0.6
t1,2026-03-07 22:46:14.517,sad,0.33
t1,2026-03-07 22:46:14.618,angry,0.3
t1,2026-03-07 22:46:15.094,sad,0.33
t1,2026-03-07 22:46:17.119,neutral,0.59
t1,2026-03-07 22:46:17.119,sad,0.34
t1,2026-03-07 22:46:17.168,neutral,0.68
t1,2026-03-07 22:46:17.223,neutral,0.82
t1,2026-03-07 22:46:17.282,neutral,0.81
t1,2026-03-07 22:46:17.339,neutral,0.9
t1,2026-03-07 22:46:17.392,neutral,0.88
t1,2026-03-07 22:46:17.449,neutral,0.91
t1,2026-03-07 22:46:17.502,neutral,0.94
t1,2026-03-07 22:46:17.562,neutral,0.96
t1,2026-03-07 22:46:17.615,neutral,0.93
t1,2026-03-07 22:46:17.668,neutral,0.92
t1,2026-03-07 22:46:17.717,neutral,0.84
t1,2026-03-07 22:46:17.766,neutral,0.88
t1,2026-03-07 22:46:17.812,neutral,0.85
t1,2026-03-07 22:46:17.863,neutral,0.84
t1,2026-03-07 22:46:17.909,neutral,0.82
t1,2026-03-07 22:46:18.050,neutral,0.92
t1,2026-03-07 22:46:18.100,neutral,0.74
t1,2026-03-07 22:46:18.155,sad,0.54
t1,2026-03-07 22:46:18.204,neutral,0.83
t1,2026-03-07 22:46:18.252,sad,0.58
t1,2026-03-07 22:46:18.300,neutral,0.64
t1,2026-03-07 22:46:18.350,neutral,0.6
t1,2026-03-07 22:46:18.397,neutral,0.81
t1,2026-03-07 22:46:18.448,neutral,0.82
t1,2026-03-07 22:46:18.495,neutral,0.67
t1,2026-03-07 22:46:18.542,neutral,0.56
t1,2026-03-07 22:46:18.594,neutral,0.58
t1,2026-03-07 22:46:18.656,sad,0.57
t1,2026-03-07 22:46:18.711,neutral,0.72
t1,2026-03-07 22:46:18.756,neutral,0.64
t1,2026-03-07 22:46:18.806,neutral,0.88
t1,2026-03-07 22:46:18.860,neutral,0.85
t1,2026-03-07 22:46:18.968,neutral,0.86
t1,2026-03-07 22:46:19.018,neutral,0.83
t1,2026-03-07 22:46:19.081,neutral,0.8
t1,2026-03-07 22:46:19.131,neutral,0.92
t1,2026-03-07 22:46:19.182,neutral,0.92
t1,2026-03-07 22:46:19.240,neutral,0.93
t1,2026-03-07 22:46:19.301,neutral,0.88
t1,2026-03-07 22:46:19.359,neutral,0.84
t1,2026-03-07 22:46:19.418,neutral,0.89
t1,2026-03-07 22:46:19.468,neutral,0.94
t1,2026-03-07 22:46:19.525,neutral,0.89
t1,2026-03-07 22:46:19.578,neutral,0.9
t1,2026-03-07 22:46:19.642,neutral,0.92
t1,2026-03-07 22:46:19.697,neutral,0.91
t1,2026-03-07 22:46:19.754,neutral,0.89
t1,2026-03-07 22:46:19.799,neutral,0.83
t1,2026-03-07 22:46:19.847,neutral,0.92
t1,2026-03-07 22:46:19.897,neutral,0.95
t1,2026-03-07 22:46:19.948,neutral,0.94
t1,2026-03-07 22:46:20.000,neutral,0.9
t1,2026-03-07 22:46:20.045,neutral,0.79
t1,2026-03-07 22:46:20.092,neutral,0.81
t1,2026-03-07 22:46:20.137,neutral,0.83
t1,2026-03-07 22:46:20.196,neutral,0.87
t1,2026-03-07 22:46:20.318,neutral,0.86
t1,2026-03-07 22:46:20.437,neutral,0.94
t1,2026-03-07 22:46:20.507,neutral,0.9
t1,2026-03-07 22:46:20.562,neutral,0.86
t1,2026-03-07 22:46:20.609,neutral,0.91
t1,2026-03-07 22:46:20.658,neutral,0.93
t1,2026-03-07 22:46:20.704,neutral,0.92
t1,2026-03-07 22:46:20.751,neutral,0.93
t1,2026-03-07 22:46:20.806,neutral,0.9
t1,2026-03-07 22:46:20.860,neutral,0.83
t1,2026-03-07 22:46:20.912,neutral,0.86
t1,2026-03-07 22:46:21.024,neutral,0.89
t1,2026-03-07 22:46:21.112,neutral,0.77
t1,2026-03-07 22:46:21.165,neutral,0.88
t1,2026-03-07 22:46:21.211,neutral,0.75
t1,2026-03-07 22:46:21.258,neutral,0.58
t1,2026-03-07 22:46:21.306,neutral,0.8
t1,2026-03-07 22:46:21.356,neutral,0.78
t1,2026-03-07 22:46:21.401,neutral,0.91
t1,2026-03-07 22:46:21.448,neutral,0.75
t1,2026-03-07 22:46:21.498,neutral,0.7
t1,2026-03-07 22:46:21.546,neutral,0.69
t1,2026-03-07 22:46:21.595,neutral,0.66
t1,2026-03-07 22:46:21.641,neutral,0.78
t1,2026-03-07 22:46:21.689,neutral,0.92
t1,2026-03-07 22:46:21.748,neutral,0.72
t1,2026-03-07 22:46:21.810,neutral,0.87
t1,2026-03-07 22:46:21.865,neutral,0.88
t1,2026-03-07 22:46:21.926,neutral,0.93
t1,2026-03-07 22:46:21.986,neutral,0.83
t1,2026-03-07 22:46:22.062,neutral,0.91
t1,2026-03-07 22:46:22.135,neutral,0.94
t1,2026-03-07 22:46:22.212,neutral,0.92
t1,2026-03-07 22:46:22.275,neutral,0.85
t1,2026-03-07 22:46:22.333,neutral,0.96
t1,2026-03-07 22:46:22.400,neutral,0.89
t1,2026-03-07 22:46:22.459,neutral,0.91
t1,2026-03-07 22:46:22.509,neutral,0.81
t1,2026-03-07 22:46:22.556,neutral,0.85
t1,2026-03-07 22:46:22.603,neutral,0.81
t1,2026-03-07 22:46:22.653,neutral,0.76
t1,2026-03-07 22:46:22.711,neutral,0.89
t1,2026-03-07 22:46:22.771,neutral,0.93
t1,2026-03-07 22:46:22.825,neutral,0.88
t1,2026-03-07 22:46:22.873,neutral,0.89
t1,2026-03-07 22:46:22.919,neutral,0.87
t1,2026-03-07 22:46:22.967,neutral,0.77
t1,2026-03-07 22:46:23.021,neutral,0.86
t1,2026-03-07 22:46:23.073,neutral,0.87
t1,2026-03-07 22:46:23.118,neutral,0.91
t1,2026-03-07 22:46:23.179,neutral,0.93
t1,2026-03-07 22:46:23.228,neutral,0.86
t1,2026-03-07 22:46:23.287,neutral,0.86
t1,2026-03-07 22:46:23.333,neutral,0.85
t1,2026-03-07 22:46:23.391,neutral,0.95
t1,2026-03-07 22:46:23.437,neutral,0.88
t1,2026-03-07 22:46:23.492,neutral,0.9
t1,2026-03-07 22:46:23.547,neutral,0.88
t1,2026-03-07 22:46:23.601,neutral,0.92
t1,2026-03-07 22:46:23.652,neutral,0.89
t1,2026-03-07 22:46:23.706,neutral,0.85
t1,2026-03-07 22:46:23.755,neutral,0.86
t1,2026-03-07 22:46:23.814,neutral,0.9
t1,2026-03-07 22:46:23.875,neutral,0.81
t1,2026-03-07 22:46:23.929,neutral,0.92
t1,2026-03-07 22:46:23.978,neutral,0.92
t1,2026-03-07 22:46:24.025,neutral,0.84
t1,2026-03-07 22:46:24.073,neutral,0.87
t1,2026-03-07 22:46:24.118,neutral,0.9
t1,2026-03-07 22:46:24.181,neutral,0.9
t1,2026-03-07 22:46:24.231,neutral,0.88
t1,2026-03-07 22:46:24.290,neutral,0.89
t1,2026-03-07 22:46:24.339,neutral,0.93
t1,2026-03-07 22:46:24.385,neutral,0.84
t1,2026-03-07 22:46:24.430,neutral,0.9
t1,2026-03-07 22:46:24.481,neutral,0.88
t1,2026-03-07 22:46:24.531,neutral,0.9
t1,2026-03-07 22:46:24.584,neutral,0.9
t1,2026-03-07 22:46:24.636,neutral,0.84
t1,2026-03-07 22:46:24.689,neutral,0.85
t1,2026-03-07 22:46:24.738,neutral,0.89
t1,2026-03-07 22:46:24.794,neutral,0.91
t1,2026-03-07 22:46:24.840,neutral,0.88
t1,2026-03-07 22:46:24.888,neutral,0.87
t1,2026-03-07 22:46:24.947,neutral,0.95
t1,2026-03-07 22:46:25.002,neutral,0.93
t1,2026-03-07 22:46:25.055,neutral,0.85
t1,2026-03-07 22:46:25.115,neutral,0.87
t1,2026-03-07 22:46:25.174,neutral,0.9
t1,2026-03-07 22:46:25.234,neutral,0.82
t1,2026-03-07 22:46:25.284,neutral,0.91
t1,2026-03-07 22:46:25.330,neutral,0.93
t1,2026-03-07 22:46:25.391,neutral,0.92
t1,2026-03-07 22:46:25.446,neutral,0.9
t1,2026-03-07 22:46:25.493,neutral,0.88
t1,2026-03-07 22:46:25.542,neutral,0.84
t1,2026-03-07 22:46:25.592,neutral,0.9
t1,2026-03-07 22:46:25.638,neutral,0.9
t1,2026-03-07 22:46:25.688,neutral,0.92
t1,2026-03-07 22:46:25.744,neutral,0.89
t1,2026-03-07 22:46:25.790,neutral,0.88
t1,2026-03-07 22:46:25.842,neutral,0.8
t1,2026-03-07 22:46:25.889,neutral,0.91
t1,2026-03-07 22:46:25.935,neutral,0.87
t1,2026-03-07 22:46:25.982,neutral,0.93
t1,2026-03-07 22:46:26.043,neutral,0.88
t1,2026-03-07 22:46:26.098,neutral,0.88
t1,2026-03-07 22:46:26.162,neutral,0.88
t1,2026-03-07 22:46:26.224,neutral,0.84
t1,2026-03-07 22:46:26.284,neutral,0.85
t1,2026-03-07 22:46:26.365,neutral,0.93
t1,2026-03-07 22:46:26.429,neutral,0.85
t1,2026-03-07 22:46:26.496,neutral,0.84
t1,2026-03-07 22:46:26.566,neutral,0.79
t1,2026-03-07 22:46:26.631,neutral,0.82
t1,2026-03-07 22:46:26.698,neutral,0.9
t1,2026-03-07 22:46:26.765,neutral,0.81
t1,2026-03-07 22:46:26.845,neutral,0.79
t1,2026-03-07 22:46:26.923,neutral,0.76
t1,2026-03-07 22:46:27.002,neutral,0.86
t1,2026-03-07 22:46:27.071,neutral,0.88
t1,2026-03-07 22:46:27.134,neutral,0.85
t1,2026-03-07 22:46:27.205,neutral,0.82
t1,2026-03-07 22:46:27.275,neutral,0.9
t1,2026-03-07 22:46:27.351,neutral,0.9
t1,2026-03-07 22:46:27.440,neutral,0.84
t1,2026-03-07 22:46:27.517,neutral,0.89
t1,2026-03-07 22:46:27.590,neutral,0.89
t1,2026-03-07 22:46:27.710,neutral,0.92
t1,2026-03-07 22:46:27.768,neutral,0.85
t1,2026-03-07 22:46:27.837,neutral,0.8
t1,2026-03-07 22:46:27.903,neutral,0.77
t1,2026-03-07 22:46:28.076,neutral,0.82
t1,2026-03-07 22:46:28.133,neutral,0.86
t1,2026-03-07 22:46:28.194,neutral,0.89
t1,2026-03-07 22:46:28.257,neutral,0.92
t1,2026-03-07 22:46:28.321,neutral,0.9
t1,2026-03-07 22:46:28.377,neutral,0.92
t1,2026-03-07 22:46:28.439,neutral,0.82
t1,2026-03-07 22:46:28.510,neutral,0.93
t1,2026-03-07 22:46:28.585,neutral,0.89
t1,2026-03-07 22:46:28.657,neutral,0.74
t1,2026-03-07 22:46:28.733,neutral,0.88
t1,2026-03-07 22:46:28.810,neutral,0.71
t1,2026-03-07 22:46:28.878,neutral,0.73
t1,2026-03-07 22:46:28.946,neutral,0.53
t1,2026-03-07 22:46:29.019,neutral,0.91
t1,2026-03-07 22:46:29.082,neutral,0.83
t1,2026-03-07 22:46:29.140,neutral,0.87
t1,2026-03-07 22:46:29.197,neutral,0.86
t1,2026-03-07 22:46:29.252,neutral,0.75
t1,2026-03-07 22:46:29.308,neutral,0.92
t1,2026-03-07 22:46:29.366,neutral,0.86
t1,2026-03-07 22:46:29.428,neutral,0.8
t1,2026-03-07 22:46:29.488,neutral,0.96
t1,2026-03-07 22:46:29.551,neutral,0.93
t1,2026-03-07 22:46:29.610,neutral,0.85
t1,2026-03-07 22:46:29.668,neutral,0.88
t1,2026-03-07 22:46:29.726,neutral,0.79
t1,2026-03-07 22:46:29.786,neutral,0.9
t1,2026-03-07 22:46:29.850,neutral,0.96
t1,2026-03-07 22:46:29.850,sad,0.6
t1,2026-03-07 22:46:29.920,neutral,0.95
t1,2026-03-07 22:46:29.985,neutral,0.92
t1,2026-03-07 22:46:30.048,neutral,0.92
t1,2026-03-07 22:46:30.117,neutral,0.91
t1,2026-03-07 22:46:30.187,neutral,0.91
t1,2026-03-07 22:46:30.258,neutral,0.97
t1,2026-03-07 22:46:30.329,neutral,0.94
t1,2026-03-07 22:46:30.392,neutral,0.93
t1,2026-03-07 22:46:30.453,neutral,0.93
t1,2026-03-07 22:46:30.516,neutral,0.97
t1,2026-03-07 22:46:30.581,neutral,0.89
t1,2026-03-07 22:46:30.643,neutral,0.88
t1,2026-03-07 22:46:30.699,neutral,0.88
t1,2026-03-07 22:46:30.767,neutral,0.93
t1,2026-03-07 22:46:30.840,neutral,0.88
t1,2026-03-07 22:46:30.901,neutral,0.96
t1,2026-03-07 22:46:30.985,neutral,0.91
t1,2026-03-07 22:46:31.060,neutral,0.92
t1,2026-03-07 22:46:31.133,neutral,0.9
t1,2026-03-07 22:46:31.213,neutral,0.88
t1,2026-03-07 22:46:31.292,neutral,0.8
t1,2026-03-07 22:46:31.359,neutral,0.86
t1,2026-03-07 22:46:31.441,neutral,0.87
t1,2026-03-07 22:46:31.511,neutral,0.87
t1,2026-03-07 22:46:31.589,neutral,0.95
t1,2026-03-07 22:46:31.663,neutral,0.93
t1,2026-03-07 22:46:31.730,neutral,0.82
t1,2026-03-07 22:46:31.793,neutral,0.91
t1,2026-03-07 22:46:31.857,neutral,0.92
t1,2026-03-07 22:46:31.924,neutral,0.93
t1,2026-03-07 22:46:31.999,neutral,0.9
t1,2026-03-07 22:46:32.080,neutral,0.92
t1,2026-03-07 22:46:32.152,neutral,0.93
t1,2026-03-07 22:46:32.239,neutral,0.86
t1,2026-03-07 22:46:32.318,neutral,0.93
t1,2026-03-07 22:46:32.396,neutral,0.83
t1,2026-03-07 22:46:32.473,neutral,0.89
t1,2026-03-07 22:46:32.547,neutral,0.82
t1,2026-03-07 22:46:32.612,neutral,0.71
t1,2026-03-07 22:46:32.675,neutral,0.83
t1,2026-03-07 22:46:32.737,neutral,0.89
t1,2026-03-07 22:46:32.800,neutral,0.86
t1,2026-03-07 22:46:32.863,neutral,0.89
t1,2026-03-07 22:46:32.933,neutral,0.91
t1,2026-03-07 22:46:33.003,neutral,0.92
t1,2026-03-07 22:46:33.067,neutral,0.94
t1,2026-03-07 22:46:33.141,neutral,0.91
t1,2026-03-07 22:46:33.141,sad,0.47
t1,2026-03-07 22:46:33.202,neutral,0.92
t1,2026-03-07 22:46:33.202,neutral,0.42
t1,2026-03-07 22:46:33.265,neutral,0.9
t1,2026-03-07 22:46:33.333,neutral,0.7
t1,2026-03-07 22:46:33.393,neutral,0.92
t1,2026-03-07 22:46:33.454,neutral,0.93
t1,2026-03-07 22:46:33.519,neutral,0.92
t1,2026-03-07 22:46:33.587,neutral,0.91
t1,2026-03-07 22:46:33.653,neutral,0.8
t1,2026-03-07 22:46:33.710,neutral,0.9
t1,2026-03-07 22:46:33.775,neutral,0.82
t1,2026-03-07 22:46:33.832,neutral,0.79
t1,2026-03-07 22:46:33.907,neutral,0.8
t1,2026-03-07 22:46:33.981,neutral,0.85
t1,2026-03-07 22:46:34.079,neutral,0.83
t1,2026-03-07 22:46:34.228,neutral,0.87
t1,2026-03-07 22:46:34.333,neutral,0.75
t1,2026-03-07 22:46:34.333,neutral,0.4
t1,2026-03-07 22:46:34.411,neutral,0.85
t1,2026-03-07 22:46:34.477,neutral,0.92
t1,2026-03-07 22:46:34.543,neutral,0.85
t1,2026-03-07 22:46:34.610,neutral,0.87
t1,2026-03-07 22:46:34.677,neutral,0.86
t1,2026-03-07 22:46:34.743,neutral,0.83
t1,2026-03-07 22:46:34.743,sad,0.36
t1,2026-03-07 22:46:34.805,neutral,0.86
t1,2026-03-07 22:46:34.869,neutral,0.85
t1,2026-03-07 22:46:34.933,neutral,0.87
t1,2026-03-07 22:46:34.999,neutral,0.84
t1,2026-03-07 22:46:35.067,neutral,0.75
t1,2026-03-07 22:46:35.140,neutral,0.87
t1,2026-03-07 22:46:35.206,neutral,0.9
t1,2026-03-07 22:46:35.260,neutral,0.7
t1,2026-03-07 22:46:35.329,neutral,0.94
t1,2026-03-07 22:46:35.409,neutral,0.93
t1,2026-03-07 22:46:35.478,neutral,0.86
t1,2026-03-07 22:46:35.552,neutral,0.96
t1,2026-03-07 22:46:35.630,neutral,0.92
t1,2026-03-07 22:46:35.708,neutral,0.87
t1,2026-03-07 22:46:35.778,neutral,0.86
t1,2026-03-07 22:46:35.843,neutral,0.9
t1,2026-03-07 22:46:35.913,neutral,0.91
t1,2026-03-07 22:46:35.975,neutral,0.92
t1,2026-03-07 22:46:36.050,neutral,0.92
t1,2026-03-07 22:46:36.050,sad,0.4
t1,2026-03-07 22:46:36.119,neutral,0.74
t1,2026-03-07 22:46:36.183,neutral,0.85
t1,2026-03-07 22:46:36.434,neutral,0.9
t1,2026-03-07 22:46:36.604,neutral,0.95
t1,2026-03-07 22:46:36.605,sad,0.43
t1,2026-03-07 22:46:36.669,neutral,0.9
t1,2026-03-07 22:46:36.725,neutral,0.88
t1,2026-03-07 22:46:36.796,neutral,0.86
t1,2026-03-07 22:46:36.870,neutral,0.93
t1,2026-03-07 22:46:36.957,neutral,0.94
t1,2026-03-07 22:46:37.044,neutral,0.92
t1,2026-03-07 22:46:37.114,neutral,0.8
t1,2026-03-07 22:46:37.185,happy,0.78
t1,2026-03-07 22:46:37.271,happy,0.87
t1,2026-03-07 22:46:37.334,happy,0.96
t1,2026-03-07 22:46:37.406,sad,0.46
t1,2026-03-07 22:46:37.488,happy,0.88
t1,2026-03-07 22:46:37.552,happy,0.9
t1,2026-03-07 22:46:37.614,happy,0.86
t1,2026-03-07 22:46:37.673,happy,0.78
t1,2026-03-07 22:46:37.732,happy,0.93
t1,2026-03-07 22:46:37.799,happy,0.8
t1,2026-03-07 22:46:37.866,happy,0.89
t1,2026-03-07 22:46:37.937,happy,0.91
t1,2026-03-07 22:46:37.998,happy,0.95
t1,2026-03-07 22:46:38.058,happy,0.93
t1,2026-03-07 22:46:38.127,happy,0.93
t1,2026-03-07 22:46:38.186,happy,0.82
t1,2026-03-07 22:46:38.244,happy,0.9
t1,2026-03-07 22:46:38.308,happy,0.9
t1,2026-03-07 22:46:38.383,neutral,0.54
t1,2026-03-07 22:46:38.454,happy,0.96
t1,2026-03-07 22:46:38.526,happy,0.63
t1,2026-03-07 22:46:38.590,happy,0.56
t1,2026-03-07 22:46:38.658,happy,0.62
t1,2026-03-07 22:46:38.718,happy,0.85
t1,2026-03-07 22:46:38.784,neutral,0.95
t1,2026-03-07 22:46:38.860,neutral,0.54
t1,2026-03-07 22:46:38.933,happy,0.9
t1,2026-03-07 22:46:38.997,happy,0.97
t1,2026-03-07 22:46:39.069,happy,1.0
t1,2026-03-07 22:46:39.151,happy,0.99
t1,2026-03-07 22:46:39.222,happy,0.96
t1,2026-03-07 22:46:39.305,happy,1.0
t1,2026-03-07 22:46:39.380,happy,1.0
t1,2026-03-07 22:46:39.450,happy,0.96
t1,2026-03-07 22:46:39.513,happy,0.99
t1,2026-03-07 22:46:39.592,happy,0.98
t1,2026-03-07 22:46:39.662,happy,1.0
t1,2026-03-07 22:46:39.733,happy,1.0
t1,2026-03-07 22:46:39.799,happy,0.99
t1,2026-03-07 22:46:39.870,happy,0.99
t1,2026-03-07 22:46:39.940,happy,0.99
t1,2026-03-07 22:46:40.010,happy,0.97
t1,2026-03-07 22:46:40.466,neutral,0.93
t1,2026-03-07 22:46:40.545,neutral,0.93
t1,2026-03-07 22:46:40.616,neutral,0.97
t1,2026-03-07 22:46:40.688,neutral,0.94
t1,2026-03-07 22:46:40.762,neutral,0.98
t1,2026-03-07 22:46:40.835,neutral,0.9
t1,2026-03-07 22:46:40.890,neutral,0.97
t1,2026-03-07 22:46:40.948,neutral,0.83
t1,2026-03-07 22:46:41.018,neutral,0.65
t1,2026-03-07 22:46:41.096,sad,0.53
t1,2026-03-07 22:46:41.179,sad,0.46
t1,2026-03-07 22:46:41.255,sad,0.44
t1,2026-03-07 22:46:41.335,sad,0.8
t1,2026-03-07 22:46:41.414,sad,0.76
t1,2026-03-07 22:46:41.498,sad,0.71
t1,2026-03-07 22:46:41.578,sad,0.46
t1,2026-03-07 22:46:41.654,neutral,0.54
t1,2026-03-07 22:46:41.733,neutral,0.58
t1,2026-03-07 22:46:41.827,neutral,0.61
t1,2026-03-07 22:46:42.144,neutral,0.53
t1,2026-03-07 22:46:42.219,sad,0.53
t1,2026-03-07 22:46:42.305,neutral,0.56
t1,2026-03-07 22:46:42.385,neutral,0.8
t1,2026-03-07 22:46:42.467,neutral,0.88
t1,2026-03-07 22:46:42.541,neutral,0.93
t1,2026-03-07 22:46:43.861,neutral,0.91
t1,2026-03-07 22:46:43.925,neutral,0.88
t1,2026-03-07 22:46:43.989,neutral,0.95
t1,2026-03-07 22:46:44.060,neutral,0.84
t1,2026-03-07 22:46:44.123,neutral,0.7
t1,2026-03-07 22:46:44.182,neutral,0.81
t1,2026-03-07 22:46:44.491,neutral,0.47
t1,2026-03-07 22:46:44.565,sad,0.74
t1,2026-03-07 22:46:44.632,sad,0.51
t1,2026-03-07 22:46:44.701,sad,0.46
t1,2026-03-07 22:46:44.775,sad,0.34
t1,2026-03-07 22:46:44.850,sad,0.63
t1,2026-03-07 22:46:44.926,neutral,0.51
t1,2026-03-07 22:46:45.060,neutral,0.62
t1,2026-03-07 22:46:45.307,neutral,0.88
t1,2026-03-07 22:46:45.376,neutral,0.76
t1,2026-03-07 22:46:45.376,fear,0.27
t1,2026-03-07 22:46:45.444,neutral,0.55
t1,2026-03-07 22:46:45.507,neutral,0.8
t1,2026-03-07 22:46:45.575,surprise,0.3
t1,2026-03-07 22:46:45.651,happy,0.81
t1,2026-03-07 22:46:45.720,happy,0.71
t1,2026-03-07 22:46:45.792,neutral,0.77
t1,2026-03-07 22:46:45.857,neutral,0.51
t1,2026-03-07 22:46:45.927,neutral,0.78
t1,2026-03-07 22:46:45.990,neutral,0.88
t1,2026-03-07 22:46:46.054,neutral,0.82
t1,2026-03-07 22:46:46.113,neutral,0.46
t1,2026-03-07 22:46:46.227,sad,0.7
t1,2026-03-07 22:46:46.289,neutral,0.87
t1,2026-03-07 22:46:46.348,neutral,0.71
t1,2026-03-07 22:46:46.417,neutral,0.4
t1,2026-03-07 22:46:46.489,neutral,0.73
t1,2026-03-07 22:46:46.553,neutral,0.38
t1,2026-03-07 22:46:46.627,neutral,0.82
t1,2026-03-07 22:46:46.715,neutral,0.88
t1,2026-03-07 22:46:46.793,neutral,0.8
t1,2026-03-07 22:46:47.317,neutral,0.73
t1,2026-03-07 22:46:47.378,neutral,0.83
t1,2026-03-07 22:46:47.718,neutral,0.75
t1,2026-03-07 22:46:48.287,neutral,0.82
t1,2026-03-07 22:46:48.342,neutral,0.78
t1,2026-03-07 22:46:48.400,neutral,0.74
t1,2026-03-07 22:46:51.485,neutral,0.9
t1,2026-03-07 22:46:51.555,neutral,0.8
t1,2026-03-07 22:46:51.614,neutral,0.84
t1,2026-03-07 22:46:51.666,neutral,0.84
t1,2026-03-07 22:46:51.718,neutral,0.5
t1,2026-03-07 22:46:51.768,happy,0.32
t1,2026-03-07 22:46:51.824,neutral,0.52
t1,2026-03-07 22:46:51.932,neutral,0.62
t1,2026-03-07 22:46:52.051,neutral,0.58
t1,2026-03-07 22:46:52.504,neutral,0.76
t1,2026-03-07 22:46:54.370,neutral,0.8
t1,2026-03-07 22:46:54.679,neutral,0.46
t1,2026-03-07 22:46:54.864,neutral,0.89
t1,2026-03-07 22:46:54.906,neutral,0.89
t1,2026-03-07 22:46:54.951,neutral,0.91
t1,2026-03-07 22:46:54.999,neutral,0.93
t1,2026-03-07 22:46:55.046,neutral,0.89
t1,2026-03-07 22:46:55.096,neutral,0.86
t1,2026-03-07 22:46:55.155,neutral,0.89
t1,2026-03-07 22:46:55.209,neutral,0.91
t1,2026-03-07 22:46:55.263,neutral,0.81
t1,2026-03-07 22:46:55.318,neutral,0.92
t1,2026-03-07 22:46:55.375,neutral,0.9
t1,2026-03-07 22:46:55.426,neutral,0.92
t1,2026-03-07 22:46:55.479,neutral,0.85
t1,2026-03-07 22:46:55.850,neutral,0.91
t1,2026-03-07 22:46:55.909,neutral,0.87
t1,2026-03-07 22:47:05.035,neutral,0.78
t1,2026-03-07 22:47:05.078,neutral,0.83
t1,2026-03-07 22:47:05.127,neutral,0.9
t1,2026-03-07 22:47:05.172,neutral,0.86
t1,2026-03-07 22:47:05.226,neutral,0.88
t1,2026-03-07 22:47:05.272,neutral,0.97
t1,2026-03-07 22:47:05.315,neutral,0.93
t1,2026-03-07 22:47:05.361,neutral,0.63
t1,2026-03-07 22:47:05.405,neutral,0.56
t1,2026-03-07 22:47:05.452,neutral,0.52
t1,2026-03-07 22:47:05.452,neutral,0.75
t1,2026-03-07 22:47:05.500,neutral,0.8
t1,2026-03-07 22:47:06.227,neutral,0.61
t1,2026-03-07 22:47:07.493,neutral,0.68
t1,2026-03-07 22:47:07.548,neutral,0.75
t1,2026-03-07 22:47:07.606,neutral,0.72
t1,2026-03-07 22:47:07.659,neutral,0.79
t1,2026-03-07 22:47:07.818,neutral,0.71
t1,2026-03-07 22:47:07.921,neutral,0.4
t1,2026-03-07 22:47:07.992,surprise,0.45
t1,2026-03-07 22:47:08.198,neutral,0.64
t1,2026-03-07 22:47:08.248,neutral,0.82
t1,2026-03-07 22:47:08.298,neutral,0.68
t1,2026-03-07 22:47:08.351,neutral,0.9
t1,2026-03-07 22:47:08.426,neutral,0.92
t1,2026-03-07 22:47:08.501,neutral,0.78
t1,2026-03-07 22:47:08.576,neutral,0.63
t1,2026-03-07 22:47:08.650,neutral,0.77
t1,2026-03-07 22:47:08.715,neutral,0.76
t1,2026-03-07 22:47:08.783,neutral,0.86
t1,2026-03-07 22:47:08.862,neutral,0.91
t1,2026-03-07 22:47:10.162,neutral,0.75
t1,2026-03-07 22:47:10.444,neutral,0.94
t1,2026-03-07 22:47:10.632,neutral,0.92
t1,2026-03-07 22:47:10.818,neutral,0.85
t1,2026-03-07 22:47:10.918,neutral,0.79
t1,2026-03-07 22:47:11.007,neutral,0.88
t1,2026-03-07 22:47:11.211,neutral,0.85
t1,2026-03-07 22:47:11.260,neutral,0.85
t1,2026-03-07 22:47:11.305,neutral,0.73
t1,2026-03-07 22:47:11.350,neutral,0.8
t1,2026-03-07 22:47:11.398,neutral,0.85
t1,2026-03-07 22:47:11.443,neutral,0.74
t1,2026-03-07 22:47:11.489,neutral,0.71
t1,2026-03-07 22:47:11.539,neutral,0.85
t1,2026-03-07 22:47:11.593,neutral,0.84
t1,2026-03-07 22:47:11.644,neutral,0.75
t1,2026-03-07 22:47:11.698,neutral,0.53
t1,2026-03-07 22:47:11.749,sad,0.43
t1,2026-03-07 22:47:11.798,sad,0.46
